,Plot,perc.canopy.open,log.light,sla,mean.thick,ssl,lar1,lmf,smf,rmf,sp,Indiv,rgr.h,lma,new.rgr.h,Comp.1,Comp.2,Comp.3,log.mean.thick,log.ssl,log.lar1,log.lmf,log.smf,log.rmf,log.lma,scale.log.lma,log.rgr
1432,2316,1.43,-1.084450231,180.4306818,0.167666667,13.58024691,71.06476982,0.393861893,0.207161125,0.398976982,DIOSHA,plant.1432,0.245122458,0.005542295,1.245122458,-1.726375318,2.215273589,1.49529305,0.245297068,-1.224303665,-0.144410979,0.547710512,-1.534868266,0.910312848,-5.19534667,1.176695384,0.621003123
1433,2316,1.43,-1.084450231,182.4,0.197,34.65408805,64.08648649,0.351351351,0.42972973,0.218918919,LITSBA,plant.1433,0.109199292,0.005482456,1.109199292,-1.726375318,2.215273589,1.49529305,0.782723131,-0.111520484,-0.349696247,0.306583846,0.694460001,-0.792072994,-5.206202078,1.13823697,-0.563066409
1434,2317,2.27,-0.126191314,275.2142857,0.160333333,10.5721393,122.7814871,0.446130501,0.305007587,0.248861912,LITSSA,plant.1434,0.09531018,0.003633532,1.09531018,-1.033275638,2.692051996,-0.669383339,0.096218897,-1.521735942,0.941646824,0.810788472,-0.35295707,-0.42846172,-5.617550015,-0.31906973,-0.692139162
1435,2317,2.27,-0.126191314,153.8166667,0.142,80,39.27234043,0.255319149,0.319148936,0.425531915,AMOOYU,plant.1435,0,0.006501246,1,-1.033275638,2.692051996,-0.669383339,-0.308545796,0.882253189,-1.322341728,-0.367461002,-0.214487173,1.093076756,-5.035761417,1.742067155,-1.624656867
1436,2317,2.27,-0.126191314,217.535,0.254,85,82.60822785,0.379746835,0.227848101,0.392405063,PITTKE,plant.1436,0.068992871,0.004596961,1.068992871,-1.033275638,2.692051996,-0.669383339,1.629835293,0.954266535,0.154540082,0.470661526,-1.244057845,0.863203583,-5.382359757,0.514152593,-0.941260617
1437,2317,2.27,-0.126191314,274.645,0.1095,35.55555556,73.09942966,0.266159696,0.311787072,0.422053232,DICHGE,plant.1437,0.064538521,0.003641064,1.064538521,-1.033275638,2.692051996,-0.669383339,-1.174898095,-0.081015478,-0.088344135,-0.279673136,-0.285789861,1.069794541,-5.615479355,-0.311733496,-0.984031897
1438,2318,2.22,-0.172377643,343.7333333,0.126666667,28.39285714,47.93345566,0.139449541,0.205504587,0.655045872,FICULA,plant.1438,0.15415068,0.002909232,1.15415068,3.326569299,-0.689919666,1.229384853,-0.689444095,-0.34823425,-0.926514683,-1.644333304,-1.559397787,2.316581246,-5.839866163,-1.106681848,-0.156140987
1439,2318,2.22,-0.172377643,185.9083333,0.123333333,62.72727273,66.59402985,0.358208955,0.328358209,0.313432836,PARACH,plant.1439,0.194156014,0.005378995,1.194156014,3.326569299,-0.689919666,1.229384853,-0.778339358,0.593330503,-0.273464863,0.347392665,-0.127572363,0.225847931,-5.225253721,1.07074167,0.192895976
1440,2318,2.22,-0.172377643,259.1789474,0.123666667,10.55670103,76.12986168,0.293734744,0.479251424,0.227013832,PARACH,plant.1440,0.057158414,0.003858338,1.057158414,3.326569299,-0.689919666,1.229384853,-0.769342373,-1.523471811,-0.007666518,-0.071550627,1.027698033,-0.689086359,-5.55751874,-0.106393168,-1.055292153
1441,2318,2.22,-0.172377643,195.908,0.258,42.45283019,68.02361111,0.347222222,0.24537037,0.407407407,PITTKE,plant.1441,0.174353387,0.005104437,1.174353387,3.326569299,-0.689919666,1.229384853,1.681920324,0.129588096,-0.231279083,0.281625903,-1.017691963,0.969620881,-5.277645161,0.885131609,0.021609083
1442,2318,2.22,-0.172377643,202.9313725,0.182,13.1547619,22.93094535,0.112998523,0.248153619,0.638847858,MICRFA,plant.1442,0.068992871,0.004927774,1.068992871,3.326569299,-0.689919666,1.229384853,0.518729761,-1.262116092,-2.390958332,-2.088375936,-0.983230627,2.245561978,-5.312867855,0.76034574,-0.941260617
1443,2318,2.22,-0.172377643,190.3466667,0.14,53.94736842,59.48333333,0.3125,0.475,0.2125,PSEUIN,plant.1443,0.336472237,0.005253572,1.336472237,3.326569299,-0.689919666,1.229384853,-0.355828492,0.414216706,-0.497738915,0.059189785,1.000473641,-0.876481284,-5.248846971,0.987156204,1.346218688
1444,2318,2.22,-0.172377643,305.3666667,0.113,83.33333333,142.5044444,0.466666667,0.32,0.213333333,HARPCU,plant.1444,0.451985124,0.003274752,1.451985124,3.326569299,-0.689919666,1.229384853,-1.070019246,0.930743857,1.237518088,0.905799888,-0.206350551,-0.865380086,-5.72151324,-0.687385684,2.195362713
1445,2318,2.22,-0.172377643,214.7769231,0.17,13.08823529,63.69809886,0.296577947,0.282889734,0.420532319,LOESME,plant.1445,0.055569851,0.004655994,1.055569851,3.326569299,-0.689919666,1.229384853,0.291366144,-1.268138592,-0.361769691,-0.051213644,-0.582958337,1.059554984,-5.369599923,0.559358155,-1.070695929
1446,2318,2.22,-0.172377643,248.3757576,0.124333333,33.85416667,83.21218274,0.335025381,0.487309645,0.177664975,PARACH,plant.1446,0.223143551,0.004026158,1.223143551,3.326569299,-0.689919666,1.229384853,-0.751420981,-0.139261227,0.169008176,0.206132495,1.078643278,-1.384308736,-5.514942751,0.044443506,0.438574943
1447,2318,2.22,-0.172377643,212.28,0.137666667,77.42857143,54.43076923,0.256410256,0.448717949,0.294871795,ALPHMO,plant.1447,0.265703166,0.004710759,1.265703166,3.326569299,-0.689919666,1.229384853,-0.411852897,0.84344499,-0.674042955,-0.358458048,0.826565136,0.052704355,-5.357906158,0.600785828,0.788929842
1448,2318,2.22,-0.172377643,184.225,0.2515,25.85714286,53.56321586,0.290748899,0.308370044,0.400881057,PITTKE,plant.1448,0.105360516,0.005428145,1.105360516,3.326569299,-0.689919666,1.229384853,1.596863965,-0.459359076,-0.705954575,-0.093120923,-0.319459225,0.923816844,-5.216157837,1.102966253,-0.598578161
1449,2401,1.31,-1.26620274,351.44,0.126,24.71910112,125.5142857,0.357142857,0.423809524,0.219047619,POMETO,plant.1449,0.125163143,0.002845436,1.125163143,1.728988358,1.629383085,-0.624269923,-0.707034509,-0.512825222,0.985368693,0.341099992,0.6520758,-0.790406023,-5.862039,-1.185234805,-0.416694495
1450,2401,1.31,-1.26620274,349.2764706,0.109333333,15.71428571,147.1441691,0.421282799,0.374635569,0.204081633,PSEUIN,plant.1450,0.09531018,0.002863061,1.09531018,1.728988358,1.629383085,-0.624269923,-1.179975599,-1.050931372,1.301153783,0.689802114,0.275264609,-0.991132115,-5.855863788,-1.163358182,-0.692139162
1451,2401,1.31,-1.26620274,232.6125,0.221,62.68292683,59.07619048,0.253968254,0.325396825,0.420634921,PITTKE,plant.1451,0.122602322,0.004298995,1.122602322,1.728988358,1.629383085,-0.624269923,1.165924397,0.592490434,-0.51138019,-0.378660978,-0.155252381,1.060246916,-5.449373979,0.2767376,-0.440034166
1452,2401,1.31,-1.26620274,208.55,0.2035,54.87804878,57.39908257,0.275229358,0.376146789,0.348623853,POMETO,plant.1452,0.09531018,0.004795013,1.09531018,1.728988358,1.629383085,-0.624269923,0.890932042,0.434534416,-0.568580736,-0.208930754,0.287564405,0.527659925,-5.340178821,0.66358965,-0.692139162
1453,2401,1.31,-1.26620274,319.41,0.117,54.25,112.0736842,0.350877193,0.350877193,0.298245614,POMETO,plant.1453,0.167054085,0.003130772,1.167054085,1.728988358,1.629383085,-0.624269923,-0.954064107,0.42086167,0.760410883,0.303732814,0.0750892,0.084972659,-5.766475544,-0.846677049,-0.042257261
1454,2402,1.65,-0.787704806,213.42,0.203666667,38.85714286,96.59094828,0.452586207,0.340517241,0.206896552,DIOSXI,plant.1454,0.139761942,0.004685596,1.139761942,-1.886834333,1.074995358,0.549876533,0.893660967,0.024460826,0.465126377,0.841119408,-0.016479718,-0.952277351,-5.363262055,0.581811098,-0.284645342
1455,2402,1.65,-0.787704806,271.3333333,0.1125,29.57746479,69.70030581,0.256880734,0.449541284,0.293577982,PARACH,plant.1455,0.090971778,0.003685504,1.090971778,-1.886834333,1.074995358,0.549876533,-1.084801417,-0.29968045,-0.182916558,-0.354587849,0.832166048,0.040231865,-5.603348077,-0.268755085,-0.732791966
1456,2402,1.65,-0.787704806,216.55,0.132333333,12.45454545,21.77597765,0.100558659,0.554189944,0.345251397,DICHGE,plant.1456,0,0.004617871,1,-1.886834333,1.074995358,0.549876533,-0.5435589,-1.327089655,-2.493602573,-2.334611513,1.471578393,0.500088535,-5.377821468,0.530230849,-1.624656867
1457,2402,1.65,-0.787704806,296.0288889,0.176,8.539325843,65.5683347,0.221493027,0.219031993,0.559474979,HETEFR,plant.1457,0.182321557,0.003378049,1.182321557,-1.886834333,1.074995358,0.549876533,0.406986086,-1.775390933,-0.304294053,-0.667510192,-1.364624152,1.869269988,-5.690457047,-0.577361122,0.090876163
1458,2402,1.65,-0.787704806,278.1176471,0.118666667,16.98198198,105.5357143,0.379464286,0.419642857,0.200892857,PARACH,plant.1458,0.072320662,0.003595601,1.072320662,-1.886834333,1.074995358,0.549876533,-0.906915162,-0.958774285,0.641028875,0.46909012,0.621889111,-1.035800028,-5.628044215,-0.356247525,-0.909422861
1459,2403,2.38,-0.028063393,144.8306306,0.335666667,14.57627119,74.01565378,0.511049724,0.244475138,0.244475138,CAPPFO,plant.1459,0.223143551,0.006904617,1.223143551,-1.940944884,0.243123611,0.149059256,2.559127794,-1.140228801,-0.063604516,1.09760506,-1.028859584,-0.478905,-4.975564995,1.955328714,0.438574943
1460,2403,2.38,-0.028063393,214.0636364,0.2555,33.79746835,68.65014577,0.320699708,0.2303207,0.448979592,AMOODU,plant.1460,0.15415068,0.004671508,1.15415068,-1.940944884,0.243123611,0.149059256,1.649462676,-0.141252294,-0.213069253,0.113871154,-1.211080468,1.245211616,-5.366273337,0.571143177,-0.156140987
1461,2403,2.38,-0.028063393,294.2818182,0.107,15.25641026,71.01499086,0.241316271,0.489945155,0.268738574,PSEUIN,plant.1461,0.209720531,0.003398103,1.209720531,-1.940944884,0.243123611,0.149059256,-1.251884753,-1.086056829,-0.145802714,-0.486544658,1.095122686,-0.210513796,-5.684537874,-0.556391495,0.3255425
1462,2403,2.38,-0.028063393,306.7,0.107333333,48.94736842,64.407,0.21,0.39,0.4,PSEUIN,plant.1462,0.526093096,0.003260515,1.526093096,-1.940944884,0.243123611,0.149059256,-1.241516562,0.298681864,-0.339787722,-0.780001974,0.398066247,0.917576242,-5.725870071,-0.702821422,2.70526248
1463,2404,0.8,-2.288881165,228.06,0.101333333,100,120.0315789,0.526315789,0.289473684,0.184210526,PSEUIN,plant.1463,0.182321557,0.004384811,1.182321557,-1.016992397,1.131485494,-0.466494353,-1.433265057,1.14731569,0.896657693,1.159746895,-0.512664456,-1.281690454,-5.429608752,0.346761108,0.090876163
1464,2404,0.8,-2.288881165,310.2714286,0.0895,76.8,131.630303,0.424242424,0.378787879,0.196969697,PSEUIN,plant.1464,0.318453731,0.003222984,1.318453731,-1.016992397,1.131485494,-0.466494353,-1.847192737,0.83376252,1.079865278,0.704581939,0.308942024,-1.091738084,-5.737447491,-0.743837782,1.20717882
1465,2404,0.8,-2.288881165,231.875,0.210666667,106.875,71.34615385,0.307692308,0.41025641,0.282051282,PARACH,plant.1465,0.105360516,0.004312668,1.105360516,-1.016992397,1.131485494,-0.466494353,1.006303795,1.226295956,-0.136562246,0.026457496,0.552773192,-0.073376556,-5.446198433,0.287987501,-0.598578161
1466,2404,0.8,-2.288881165,259.0458333,0.126,41.44736842,79.2997449,0.306122449,0.387755102,0.306122449,PARACH,plant.1466,0.057158414,0.003860321,1.057158414,-1.016992397,1.131485494,-0.466494353,-0.707034509,0.10111614,0.073357285,0.015658542,0.38042868,0.158910229,-5.557005009,-0.104572828,-1.055292153
1467,2404,0.8,-2.288881165,308.9555556,0.114333333,113.6363636,125.2522523,0.405405405,0.297297297,0.297297297,PSEUIN,plant.1467,0.223143551,0.003236712,1.223143551,-1.016992397,1.131485494,-0.466494353,-1.030917645,1.299163381,0.981217909,0.608696987,-0.431184987,0.075939676,-5.733197434,-0.728779777,0.438574943
1468,2404,0.8,-2.288881165,428.55,0.13,141.25,95.23333333,0.222222222,0.296296296,0.481481481,PSEUIN,plant.1468,0.182321557,0.00233345,1.182321557,-1.016992397,1.131485494,-0.466494353,-0.602858089,1.557555191,0.437012343,-0.660571188,-0.441489547,1.443445307,-6.060407417,-1.888006351,0.090876163
1469,2404,0.8,-2.288881165,248.12,0.125,39.62025316,34.7020979,0.13986014,0.552447552,0.307692308,PARACH,plant.1469,0.114410351,0.004030308,1.114410351,-1.016992397,1.131485494,-0.466494353,-0.7335954,0.047562868,-1.568069324,-1.638126191,1.461957297,0.173418465,-5.5139125,0.048093357,-0.515056094
1470,2404,0.8,-2.288881165,220.2833333,0.275,36.66666667,35.72162162,0.162162162,0.324324324,0.279279279,CAPPFO,plant.1470,0,0.004539608,1,-1.016992397,1.131485494,-0.466494353,1.89462797,-0.044463165,-1.510558233,-1.325767299,-0.165339213,-0.101390153,-5.394914596,0.469674079,-1.624656867
1471,2404,0.8,-2.288881165,246.6,0.115,133.0769231,79.26428571,0.321428571,0.464285714,0.214285714,PSEUIN,plant.1471,0.268263987,0.00405515,1.268263987,-1.016992397,1.131485494,-0.466494353,-1.011537498,1.486754149,0.07246897,0.11866387,0.930767976,-0.852745974,-5.507767591,0.069863179,0.809633387
1472,2404,0.8,-2.288881165,271.9388889,0.121666667,56.38297872,118.425,0.435483871,0.379032258,0.185483871,PARACH,plant.1472,0.105360516,0.003677297,1.105360516,-1.016992397,1.131485494,-0.466494353,-0.823692068,0.466670551,0.869894237,0.759795299,0.310912547,-1.262151771,-5.605577368,-0.276653012,-0.598578161
1473,2404,0.8,-2.288881165,271.1244444,0.121,37,102.9586498,0.379746835,0.379746835,0.240506329,PARACH,plant.1473,0.111225635,0.003688343,1.111225635,-1.016992397,1.131485494,-0.466494353,-0.842007366,-0.03371326,0.591927238,0.470661526,0.316667178,-0.525328202,-5.60257792,-0.266027094,-0.544370641
1474,2404,0.8,-2.288881165,497.3,0.186,82.59259259,47.36190476,0.095238095,0.642857143,0.261904762,PARACH,plant.1474,0.167054085,0.002010859,1.167054085,-1.016992397,1.131485494,-0.466494353,0.59119727,0.920137926,-0.950339592,-2.449378382,1.925030717,-0.283572955,-6.209193466,-2.41511877,-0.042257261
1475,2404,0.8,-2.288881165,311.9,0.217,64.72222222,21.14576271,0.06779661,0.610169492,0.322033898,PARACH,plant.1475,0.080042708,0.003206156,1.080042708,-1.016992397,1.131485494,-0.466494353,1.105039158,0.630520248,-2.551931699,-3.166904106,1.765587639,0.302632884,-5.742682624,-0.762383864,-0.835923261
1476,2404,0.8,-2.288881165,241.9807692,0.1475,53.92156863,86.77931034,0.35862069,0.351724138,0.289655172,PARACH,plant.1476,0.125163143,0.00413256,1.125163143,-1.016992397,1.131485494,-0.466494353,-0.181873852,0.41364849,0.25237593,0.34981793,0.082455174,0.002076821,-5.488858257,0.13685459,-0.416694495
1477,2405,1.18,-1.482928682,181.1259259,0.156666667,48.04878049,88.11531532,0.486486486,0.277027027,0.236486486,WALSYU,plant.1477,0.09531018,0.005521021,1.09531018,-2.91884656,1.908032668,0.9171779,0.019102716,0.276672248,0.282720636,0.993612525,-0.646942768,-0.573135905,-5.199192513,1.163070402,-0.692139162
1478,2405,1.18,-1.482928682,152.9128571,0.1625,10.57692308,53.9692437,0.352941176,0.349579832,0.297478992,WALSYU,plant.1478,0.060624622,0.006539672,1.060624622,-2.91884656,1.908032668,0.9171779,0.140962853,-1.521198571,-0.690955614,0.316115195,0.06377136,0.0776726,-5.029868198,1.762945201,-1.021761666
1479,2405,1.18,-1.482928682,179.6625,0.21,62,95.82,0.533333333,0.277777778,0.188888889,DIOSHA,plant.1479,0.064538521,0.005565992,1.064538521,-2.91884656,1.908032668,0.9171779,0.995738411,0.579477793,0.44921013,1.187710092,-0.638674021,-1.210555599,-5.191080091,1.191810744,-0.984031897
1480,2405,1.18,-1.482928682,204.44,0.226,19.59276018,82.62586605,0.404157044,0.2852194,0.310623557,PITTKE,plant.1480,0.139761942,0.004891411,1.139761942,-2.91884656,1.908032668,0.9171779,1.240499636,-0.788902239,0.154964113,0.602185988,-0.557900243,0.200311258,-5.320274534,0.734106103,-0.284645342
1481,2405,1.18,-1.482928682,211.8408602,0.259666667,17.00996678,72.88642249,0.344062153,0.38290788,0.273029967,PITTKE,plant.1481,0.117783036,0.004720525,1.117783036,-2.91884656,1.908032668,0.9171779,1.703384499,-0.956818414,-0.094140112,0.262323994,0.34199448,-0.165578881,-5.355835333,0.608122813,-0.484102533
1482,2405,1.18,-1.482928682,221.4875,0.173,143,150.1610169,0.677966102,0.169491525,0.152542373,WALSYU,plant.1482,0.223143551,0.004514927,1.223143551,-2.91884656,1.908032668,0.9171779,0.349677383,1.572181576,1.341463403,1.694291668,-2.148048283,-1.816731239,-5.400366154,0.450360211,0.438574943
1483,2405,1.18,-1.482928682,228.8583333,0.192666667,110,70.41794872,0.307692308,0.384615385,0.307692308,WALSYU,plant.1483,0.105360516,0.004369515,1.105360516,-2.91884656,1.908032668,0.9171779,0.708581733,1.260530499,-0.162571433,0.026457496,0.355588718,0.173418465,-5.43310318,0.334380922,-0.598578161
1484,2405,1.18,-1.482928682,228.1125,0.17,57.39130435,109.9337349,0.481927711,0.277108434,0.240963855,CHISSI,plant.1484,0.15415068,0.004383802,1.15415068,-2.91884656,1.908032668,0.9171779,0.291366144,0.487725879,0.722120269,0.973735672,-0.646045072,-0.519937605,-5.429838928,0.345945781,-0.156140987
1485,2405,1.18,-1.482928682,233.6833333,0.146,61.05263158,79.66477273,0.340909091,0.431818182,0.227272727,WALSYU,plant.1485,0.127833372,0.004279295,1.127833372,-2.91884656,1.908032668,0.9171779,-0.215946116,0.561187084,0.082478852,0.242887378,0.709272544,-0.68585352,-5.453966922,0.260465716,-0.392414169
1486,2405,1.18,-1.482928682,221.19,0.1645,59.74358974,54.61481481,0.24691358,0.481481481,0.271604938,WALSYU,plant.1486,0.127833372,0.004521,1.127833372,-2.91884656,1.908032668,0.9171779,0.18173858,0.535441004,-0.667338544,-0.438135068,1.041882003,-0.180421467,-5.399022061,0.455122352,-0.392414169
1487,2406,0.79,-2.31496554,231.3083333,0.139333333,23.79310345,79.0400335,0.341708543,0.396984925,0.261306533,MILISI,plant.1487,0.029852963,0.004323234,1.029852963,-3.651755105,-0.024717287,0.555264594,-0.371739624,-0.558178176,0.066841837,0.247832449,0.452302597,-0.290059014,-5.443751597,0.296656615,-1.323342045
1488,2406,0.79,-2.31496554,193.7851852,0.125,36.06557377,85.97511737,0.443661972,0.429577465,0.126760563,WALSYU,plant.1488,0.287682072,0.005160353,1.287682072,-3.651755105,-0.024717287,0.555264594,-0.7335954,-0.064097603,0.233884218,0.799074396,0.693377233,-2.341860624,-5.266750253,0.923729351,0.965276313
1489,2406,0.79,-2.31496554,202.9791667,0.151333333,41.66666667,69.59285714,0.342857143,0.385714286,0.271428571,WALSYU,plant.1489,0.139761942,0.004926614,1.139761942,-3.651755105,-0.024717287,0.555264594,-0.096350367,0.107384526,-0.185980738,0.254916986,0.364305696,-0.182263854,-5.313103347,0.759511675,-0.284645342
1490,2406,0.79,-2.31496554,305.8666667,0.107,125.4545455,148.8,0.486486486,0.297297297,0.216216216,PSEUIN,plant.1490,0.068992871,0.003269398,1.068992871,-3.651755105,-0.024717287,0.555264594,-1.251884753,1.416689834,1.323379389,0.993612525,-0.431184987,-0.827307655,-5.723149277,-0.693182597,-0.941260617
1491,2406,0.79,-2.31496554,198.84,0.176,52.69230769,55.23333333,0.277777778,0.430555556,0.291666667,WALSYU,plant.1491,0.051293294,0.005029169,1.051293294,-3.651755105,-0.024717287,0.555264594,0.406986086,0.386255241,-0.644971559,-0.189472639,0.700325837,0.02170565,-5.292500481,0.832502512,-1.112279794
1492,2406,0.79,-2.31496554,199.0190476,0.169666667,59.61538462,99.50952381,0.5,0.30952381,0.19047619,WALSYU,plant.1492,0.064538521,0.005024645,1.064538521,-3.651755105,-0.024717287,0.555264594,0.284823707,0.532889217,0.524250846,1.051456981,-0.308049161,-1.186820294,-5.293400537,0.829314182,-0.984031897
1493,2406,0.79,-2.31496554,185.5538462,0.160666667,34.23728814,70.94705882,0.382352941,0.370588235,0.247058824,WALSYU,plant.1493,0.044451763,0.005389271,1.044451763,-3.651755105,-0.024717287,0.555264594,0.103141809,-0.125893967,-0.147703553,0.485100601,0.242077432,-0.449086861,-5.223345116,1.077503279,-1.179157707
1494,2501,1.56,-0.904016437,149.8194175,0.169,6.622911695,64.91219885,0.433269598,0.320458891,0.246271511,KNEMFU,plant.1494,0.051293294,0.006674702,1.051293294,-1.587873542,1.51194063,-1.52723947,0.271700163,-2.077281028,-0.324269412,0.7490333,-0.201972286,-0.458140023,-5.009430686,1.835350501,-1.112279794
1495,2501,1.56,-0.904016437,355.7,0.104,96.11111111,150.2957746,0.422535211,0.253521127,0.323943662,PSEUIN,plant.1495,0.245122458,0.002811358,1.245122458,-1.587873542,1.51194063,-1.52723947,-1.346679031,1.10019906,1.343245021,0.696069063,-0.917849749,0.319403687,-5.874087679,-1.227920324,0.621003123
1496,2501,1.56,-0.904016437,172.8296296,0.218,41.68539326,82.15492958,0.475352113,0.313380282,0.211267606,ALSEAN,plant.1496,0.09531018,0.005786045,1.09531018,-1.587873542,1.51194063,-1.52723947,1.120365044,0.107918274,0.143611396,0.944731491,-0.270217251,-0.892978603,-5.152306309,1.329176814,-0.692139162
1497,2501,1.56,-0.904016437,490.352381,0.242333333,12.17765043,108.9269865,0.222140221,0.435424354,0.342435424,LASIAT,plant.1497,0.174353387,0.00203935,1.174353387,-1.587873542,1.51194063,-1.52723947,1.473099777,-1.353796603,0.703847723,-0.66135037,0.734681808,0.476859533,-6.195124278,-2.365275217,0.021609083
1498,2503,1.29,-1.298106145,237.9666667,0.110333333,14.98559078,75.52394209,0.317371938,0.474387528,0.208240535,PSEUIN,plant.1498,0.117783036,0.004202269,1.117783036,-1.014233773,0.682162527,-2.042889299,-1.149626004,-1.107332092,-0.023537613,0.091849739,0.996531551,-0.933912218,-5.472130608,0.196116255,-0.484102533
1499,2503,1.29,-1.298106145,294.3681818,0.107,13.37579618,71.60307125,0.243243243,0.432432432,0.324324324,PSEUIN,plant.1499,0.182321557,0.003397106,1.182321557,-1.014233773,0.682162527,-2.042889299,-1.251884753,-1.242322836,-0.129422955,-0.469753216,0.713615538,0.322734693,-5.684831303,-0.557431089,0.090876163
1500,2503,1.29,-1.298106145,244.9111111,0.114,10.01845018,70.43005917,0.287573964,0.402366864,0.310059172,PSEUIN,plant.1500,0.29334781,0.004083114,1.29334781,-1.014233773,0.682162527,-2.042889299,-1.040650121,-1.585635207,-0.162229885,-0.116301607,0.493445137,0.195153081,-5.500895333,0.094209918,1.010247098
1501,2503,1.29,-1.298106145,226.3263158,0.177666667,15.63876652,48.75510204,0.215419501,0.514739229,0.26984127,SAPRTE,plant.1501,0.14518201,0.004418399,1.14518201,-1.014233773,0.682162527,-2.042889299,0.438403612,-1.056653694,-0.892757733,-0.726209339,1.245953525,-0.1988994,-5.421977833,0.373795509,-0.236049813
1502,2503,1.29,-1.298106145,221.3234043,0.174,9.166666667,60.24440154,0.272200772,0.44015444,0.287644788,SAPRTE,plant.1502,0.173271721,0.004518275,1.173271721,-1.014233773,0.682162527,-2.042889299,0.368889967,-1.691181828,-0.472487975,-0.232290766,0.767693041,-0.01767784,-5.399625,0.452986336,0.012169979
1503,2503,1.29,-1.298106145,275.775,0.1265,31.95402299,87.47048458,0.317180617,0.383259912,0.299559471,HARPCU,plant.1503,0.032789823,0.003626145,1.032789823,-1.014233773,0.682162527,-2.042889299,-0.69383301,-0.207876561,0.268132454,0.090576669,0.344802123,0.097440163,-5.619585316,-0.326279518,-1.294172757
1504,2503,1.29,-1.298106145,265.8745098,0.126333333,15.83333333,87.97793998,0.330900243,0.381995134,0.287104623,PARACH,plant.1504,0.068992871,0.003761173,1.068992871,-1.014233773,0.682162527,-2.042889299,-0.698227712,-1.041966375,0.279621726,0.17997623,0.334702802,-0.023009204,-5.58302443,-0.19675351,-0.941260617
1505,2503,1.29,-1.298106145,290.5923077,0.109333333,17.30769231,103.1453925,0.354948805,0.37883959,0.266211604,PSEUIN,plant.1505,0.09531018,0.003441247,1.09531018,-1.014233773,0.682162527,-2.042889299,-1.179975599,-0.936207215,0.595526389,0.328090216,0.309359096,-0.237310435,-5.67192128,-0.511694028,-0.692139162
1506,2503,1.29,-1.298106145,132.2474771,0.258,4.051647373,55.3004156,0.418158568,0.359015345,0.222826087,AMOODU,plant.1506,0.040821995,0.007561581,1.040821995,-1.014233773,0.682162527,-2.042889299,1.681920324,-2.661007394,-0.642560789,0.674087193,0.145143682,-0.741897449,-4.884674994,2.277329972,-1.214817806
1507,2503,1.29,-1.298106145,301.64,0.242,26.96078431,93.67701863,0.310559006,0.372670807,0.316770186,PSEUIN,plant.1507,0.148420005,0.00331521,1.148420005,-1.014233773,0.682162527,-2.042889299,1.468511516,-0.409710841,0.404286234,0.046035906,0.259199045,0.25588902,-5.709234253,-0.643884756,-0.207128053
1508,2503,1.29,-1.298106145,290.8833333,0.1245,35.15151515,23.42684564,0.080536913,0.476510067,0.44295302,PSEUIN,plant.1508,0.09531018,0.003437804,1.09531018,-1.014233773,0.682162527,-2.042889299,-0.746955635,-0.094591128,-2.348463993,-2.803349857,1.0101713,1.20688193,-5.67292227,-0.515240366,-0.692139162
1509,2504,0.97,-1.889315404,258.5375,0.122333333,33.11827957,123.0215613,0.475836431,0.345724907,0.178438662,PARACH,plant.1509,0.125163143,0.003867911,1.125163143,-1.813970951,1.068649042,-1.604029189,-0.805476882,-0.165366393,0.945526551,0.946881407,0.029892491,-1.371983935,-5.555040751,-0.097614044,-0.416694495
1510,2504,0.97,-1.889315404,366.025,0.1085,55.55555556,89.63877551,0.244897959,0.551020408,0.204081633,PSEUIN,plant.1510,0.143100844,0.002732054,1.143100844,-1.813970951,1.068649042,-1.604029189,-1.205479723,0.449109524,0.316766553,-0.455440005,1.454054296,-0.991132115,-5.902701637,-1.329292585,-0.254681983
1511,2504,0.97,-1.889315404,218.4809524,0.146666667,30.51282051,106.7,0.488372093,0.308139535,0.203488372,DIOSXI,plant.1511,0.196710294,0.004577058,1.196710294,-1.813970951,1.068649042,-1.604029189,-0.200759867,-0.262697499,0.662820436,1.001779618,-0.321743939,-0.999389342,-5.386698836,0.498780566,0.214782646
1512,2504,0.97,-1.889315404,359.45,0.122,65,159.7555556,0.444444444,0.407407407,0.148148148,SAPRTE,plant.1512,0.223143551,0.002782028,1.223143551,-1.813970951,1.068649042,-1.604029189,-0.814572033,0.635607435,1.464479229,0.802794553,0.531481823,-1.899636829,-5.884575085,-1.265074943,0.438574943
1513,2504,0.97,-1.889315404,253.1233333,0.147,23.57142857,123.4747967,0.487804878,0.341463415,0.170731707,SAPRTE,plant.1513,0.15415068,0.003950643,1.15415068,-1.813970951,1.068649042,-1.604029189,-0.193192621,-0.569297039,0.952830483,0.999326172,-0.008001923,-1.497213342,-5.533876853,-0.02263587,-0.156140987
1514,2504,0.97,-1.889315404,224.125,0.1625,14.47761194,25.98550725,0.115942029,0.594202899,0.289855072,DRYPHO,plant.1514,0.019802627,0.004461796,1.019802627,-1.813970951,1.068649042,-1.604029189,0.140962853,-1.14829612,-2.142586523,-2.034085473,1.684573537,0.004033601,-5.412203932,0.408422299,-1.423796567
1515,2504,0.97,-1.889315404,253.5708333,0.155666667,23.21637427,70.29686469,0.277227723,0.282178218,0.440594059,CHASCU,plant.1515,0.177681177,0.003943671,1.177681177,-1.813970951,1.068649042,-1.604029189,-0.002242336,-0.587325739,-0.165989575,-0.193657359,-0.590652617,1.191736471,-5.535643205,-0.028893569,0.050594451
