"","Plot","perc.canopy.open","log.light","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","lma","log.lma","log.lmf","new.rgr.h","log.rgr.h","log.mean.thick","log.ssl","log.lar1","log.smf","log.rmf","Comp.1","Comp.2","Comp.3"
"1412",2314,2.17,-0.219616143,230.6205882,0.186333333,13.19444444,27.83822485,0.120710059,0.426035503,0.453254438,"SEMERE",0.099090903,0.004336126,0.301778916,-1.948928776,1.099090903,-0.655938866,0.598305698,-1.259737077,-2.003281934,0.668711209,1.272057054,-1.12709931659801,1.24738435164353,1.02518674063911
"1413",2314,2.17,-0.219616143,245.2545455,0.1215,37.44680851,62.44907407,0.25462963,0.435185185,0.310185185,"PARACH",0.032789823,0.004077396,0.086330269,-0.37399095,1.032789823,-1.292567709,-0.828225065,-0.020973955,-0.399711836,0.733582467,0.197379916,-1.12709931659801,1.24738435164353,1.02518674063911
"1414",2314,2.17,-0.219616143,258.6333333,0.153333333,54.8,90.22093023,0.348837209,0.290697674,0.360465116,"LOESME",0.207639365,0.003866478,-0.099674032,0.290224872,1.207639365,0.307748735,-0.051948576,0.431207666,0.330501485,-0.498230822,0.623034723,-1.12709931659801,1.24738435164353,1.02518674063911
"1415",2314,2.17,-0.219616143,365.8,0.127,153.6363636,47.2,0.129032258,0.35483871,0.516129032,"DERRTH",0.287682072,0.002733734,-1.31370859,-1.80825351,1.287682072,0.964397046,-0.680532924,1.65545029,-0.955360472,0.110457566,1.640129255,-1.12709931659801,1.24738435164353,1.02518674063911
"1416",2314,2.17,-0.219616143,220.485,0.222666667,52.12765957,93.82340426,0.425531915,0.25,0.324468085,"PITTKE",0.182321557,0.004535456,0.459170641,0.709553411,1.182321557,0.090958315,1.192568361,0.37183674,0.408210605,-0.958679982,0.324934631,-1.12709931659801,1.24738435164353,1.02518674063911
"1417",2314,2.17,-0.219616143,194.9166667,0.168666667,41.2244898,67.99418605,0.348837209,0.284883721,0.36627907,"SALAAU",0.328504067,0.005130398,0.890810534,0.290224872,1.328504067,1.283734138,0.266001881,0.093162605,-0.230866683,-0.55990793,0.668370656,-1.12709931659801,1.24738435164353,1.02518674063911
"1418",2314,2.17,-0.219616143,258.57,0.115,83.52941176,73.87714286,0.285714286,0.485714286,0.228571429,"PARACH",0.251314428,0.003867425,-0.098816384,-0.130957227,1.251314428,0.671259595,-1.011642983,0.931769932,-0.066168712,1.068941626,-0.667726654,-1.12709931659801,1.24738435164353,1.02518674063911
"1419",2315,3.69,0.881299347,324.72,0.1005,90,88.56,0.272727273,0.527272727,0.2,"POMETO",0,0.003079576,-0.896545993,-0.229114124,1,-1.622688441,-1.461244301,1.020374013,0.293622343,1.31957773,-1.046079229,-3.88819923877707,2.22376563225472,0.693731427212418
"1420",2315,3.69,0.881299347,326.8888889,0.129,46.85185185,57.12621359,0.174757282,0.524271845,0.300970874,"POMETO",0,0.003059143,-0.919858552,-1.168217562,1,-1.622688441,-0.628407569,0.245119092,-0.576530811,1.302152965,0.111934851,-3.88819923877707,2.22376563225472,0.693731427212418
"1421",2315,3.69,0.881299347,239.6025641,0.112,20.05050505,56.89193303,0.237442922,0.48173516,0.280821918,"PARACH",0.162518929,0.004173578,0.167978104,-0.521443128,1.162518929,-0.081867403,-1.099823136,-0.762796996,-0.584687258,1.043828182,-0.084401741,-3.88819923877707,2.22376563225472,0.693731427212418
"1422",2315,3.69,0.881299347,279.86875,0.097666667,19.07216495,49.2569,0.176,0.436,0.388,"PSEUIN",0.082238098,0.003573103,-0.376009554,-1.153266266,1.082238098,-0.814044806,-1.55664396,-0.822203443,-0.870699386,0.739293215,0.831604334,-3.88819923877707,2.22376563225472,0.693731427212418
"1423",2315,3.69,0.881299347,231.8142857,0.2265,63.46153846,79.80491803,0.344262295,0.426229508,0.229508197,"PARACH",0.268263987,0.004313798,0.28369957,0.262369777,1.268263987,0.808925246,1.249509975,0.605473207,0.087018383,0.670101108,-0.656137945,-3.88819923877707,2.22376563225472,0.693731427212418
"1424",2315,3.69,0.881299347,278.98,0.1875,40,68.04390244,0.243902439,0.585365854,0.170731707,"PARACH",0.430782916,0.003584486,-0.36487113,-0.464808733,1.430782916,2.0426201,0.619127597,0.057354385,-0.229415984,1.638665507,-1.494396727,-3.88819923877707,2.22376563225472,0.693731427212418
"1425",2315,3.69,0.881299347,269.36,0.155,47.5,66.23606557,0.245901639,0.393442623,0.360655738,"LOESME",0.080042708,0.003712504,-0.241983617,-0.447584207,1.080042708,-0.834822071,-0.015883848,0.261435041,-0.282861634,0.425737685,0.624532706,-3.88819923877707,2.22376563225472,0.693731427212418
"1426",2315,3.69,0.881299347,298.25,0.152,66.4,53.02222222,0.177777778,0.555555556,0.266666667,"LOESME",0.117783036,0.003352892,-0.598772238,-1.13206013,1.117783036,-0.483388179,-0.081083738,0.659225285,-0.724498642,1.479094542,-0.230950661,-3.88819923877707,2.22376563225472,0.693731427212418
"1427",2315,3.69,0.881299347,251.3571429,0.159666667,32.46153846,83.12598425,0.330708661,0.511811024,0.157480315,"LOESME",0.200670695,0.003978403,0.000259102,0.17761972,1.200670695,0.248534352,0.083071221,-0.190633817,0.167941452,1.228715525,-1.723318177,-3.88819923877707,2.22376563225472,0.693731427212418
"1428",2316,1.43,-1.084450231,213.3888889,0.1295,18.43478261,46.72749392,0.218978102,0.279805353,0.501216545,"AMOOYU",0.223143551,0.00468628,0.573730815,-0.692258717,1.223143551,0.438274797,-0.615502505,-0.862569076,-0.975329478,-0.614820393,1.557057,-1.72637531799644,2.21527358908537,1.49529304976496
"1429",2316,1.43,-1.084450231,297.3419753,0.179333333,9.980430528,57.19133274,0.192341941,0.455031167,0.352626892,"PSYCYU",0.09531018,0.003363131,-0.588094305,-0.965918454,1.09531018,-0.691196065,0.470568941,-1.59126479,-0.574269637,0.869724866,0.560742632,-1.72637531799644,2.21527358908537,1.49529304976496
"1430",2316,1.43,-1.084450231,215.9714286,0.169666667,28.10126582,108.7080268,0.503344482,0.33277592,0.163879599,"DIOSXI",0.133531393,0.004630242,0.531603054,1.063894706,1.133531393,-0.34023707,0.285721869,-0.361927516,0.700469172,-0.085521123,-1.610458088,-1.72637531799644,2.21527358908537,1.49529304976496
"1431",2316,1.43,-1.084450231,245.5575758,0.156666667,32.54901961,43.01167728,0.175159236,0.487261146,0.337579618,"SYZYOB",0.251314428,0.004072365,0.082006038,-1.163370002,1.251314428,0.671259595,0.019795153,-0.187437775,-1.139788887,1.07864883,0.437178927,-1.72637531799644,2.21527358908537,1.49529304976496
"1432",2316,1.43,-1.084450231,194.4875,0.184,29.25373134,74.09047619,0.380952381,0.265873016,0.353174603,"DIOSHA",0.105360516,0.005141719,0.89852958,0.476049864,1.105360516,-0.597737938,0.556267907,-0.314196927,-0.060445624,-0.770749091,0.565140197,-1.72637531799644,2.21527358908537,1.49529304976496
"1433",2316,1.43,-1.084450231,180.4306818,0.167666667,13.58024691,71.06476982,0.393861893,0.207161125,0.398976982,"DIOSHA",0.245122458,0.005542295,1.161249011,0.546367352,1.245122458,0.62050239,0.246164628,-1.225511385,-0.143200782,-1.532517856,0.910652611,-1.72637531799644,2.21527358908537,1.49529304976496
"1434",2316,1.43,-1.084450231,182.4,0.197,34.65408805,64.08648649,0.351351351,0.42972973,0.218918919,"LITSBA",0.109199292,0.005482456,1.123234081,0.305377488,1.109199292,-0.562265228,0.784006777,-0.113015899,-0.348342039,0.695069426,-0.78998183,-1.72637531799644,2.21527358908537,1.49529304976496
"1435",2317,2.27,-0.126191314,275.2142857,0.160333333,10.5721393,122.7814871,0.446130501,0.305007587,0.248861912,"LITSSA",0.09531018,0.003633532,-0.317279558,0.809296062,1.09531018,-0.691196065,0.096971053,-1.522866765,0.942095139,-0.351529667,-0.426744636,-1.03327563816065,2.69205199619999,-0.669383338720381
"1436",2317,2.27,-0.126191314,153.8166667,0.142,80,39.27234043,0.255319149,0.319148936,0.425531915,"AMOOYU",0,0.006501246,1.720106154,-0.368284958,1,-1.622688441,-0.30810702,0.880500849,-1.320305198,-0.213167908,1.093228491,-1.03327563816065,2.69205199619999,-0.669383338720381
"1437",2317,2.27,-0.126191314,217.535,0.254,85,82.60822785,0.379746835,0.227848101,0.392405063,"PITTKE",0.068992871,0.004596961,0.506341381,0.469362084,1.068992871,-0.940043598,1.63177478,0.952495577,0.155540562,-1.241934542,0.863591812,-1.03327563816065,2.69205199619999,-0.669383338720381
"1438",2317,2.27,-0.126191314,274.645,0.1095,35.55555556,73.09942966,0.266159696,0.311787072,0.422053232,"DICHGE",0.064538521,0.003641064,-0.31002824,-0.280546898,1.064538521,-0.982767853,-1.175130055,-0.082518779,-0.087173269,-0.284414912,1.069970229,-1.03327563816065,2.69205199619999,-0.669383338720381
"1439",2318,2.22,-0.172377643,343.7333333,0.126666667,28.39285714,47.93345566,0.139449541,0.205504587,0.655045872,"FICULA",0.15415068,0.002909232,-1.095816203,-1.644432851,1.15415068,-0.155787232,-0.689300222,-0.349668466,-0.92475583,-1.557028223,2.315474247,3.32656929873312,-0.689919665631938,1.22938485262583
"1440",2318,2.22,-0.172377643,185.9083333,0.123333333,62.72727273,66.59402985,0.358208955,0.328358209,0.313432836,"PARACH",0.194156014,0.005378995,1.05651647,0.346163155,1.194156014,0.192865961,-0.77826429,0.591652859,-0.272164132,-0.126320976,0.226891864,3.32656929873312,-0.689919665631938,1.22938485262583
"1441",2318,2.22,-0.172377643,259.1789474,0.123666667,10.55670103,76.12986168,0.293734744,0.479251424,0.227013832,"PARACH",0.057158414,0.003858338,-0.107053948,-0.072542463,1.057158414,-1.05394976,-0.769260358,-1.524602186,-0.006552248,1.02804722,-0.687101141,3.32656929873312,-0.689919665631938,1.22938485262583
"1442",2318,2.22,-0.172377643,195.908,0.258,42.45283019,68.02361111,0.347222222,0.24537037,0.407407407,"PITTKE",0.174353387,0.005104437,0.873045063,0.280433704,1.174353387,0.0217674,1.683900135,0.128030347,-0.230007946,-1.015745438,0.96989963,3.32656929873312,-0.689919665631938,1.22938485262583
"1443",2318,2.22,-0.172377643,202.9313725,0.182,13.1547619,22.93094535,0.112998523,0.248153619,0.638847858,"MICRFA",0.068992871,0.004927774,0.749697486,-2.088223573,1.068992871,-0.940043598,0.519809021,-1.263314036,-2.388172153,-0.98131102,2.244528046,3.32656929873312,-0.689919665631938,1.22938485262583
"1444",2318,2.22,-0.172377643,190.3466667,0.14,53.94736842,59.48333333,0.3125,0.475,0.2125,"PSEUIN",0.336472237,0.005253572,0.973894446,0.058123779,1.336472237,1.34492056,-0.355426322,0.41258537,-0.496280853,1.000844089,-0.87430328,3.32656929873312,-0.689919665631938,1.22938485262583
"1445",2318,2.22,-0.172377643,305.3666667,0.113,83.33333333,142.5044444,0.466666667,0.32,0.213333333,"HARPCU",0.451985124,0.003274752,-0.68135199,0.904253576,1.451985124,2.19313093,-1.070170008,0.928978981,1.237758846,-0.205037642,-0.863213499,3.32656929873312,-0.689919665631938,1.22938485262583
"1446",2318,2.22,-0.172377643,214.7769231,0.17,13.08823529,63.69809886,0.296577947,0.282889734,0.420532319,"LOESME",0.055569851,0.004655994,0.551025489,-0.052217017,1.055569851,-1.069336596,0.292269378,-1.269334979,-0.360407013,-0.581351321,1.059741209,3.32656929873312,-0.689919665631938,1.22938485262583
"1447",2318,2.22,-0.172377643,248.3757576,0.124333333,33.85416667,83.21218274,0.335025381,0.487309645,0.177664975,"PARACH",0.223143551,0.004026158,0.042044386,0.204983122,1.223143551,0.438274797,-0.751325073,-0.14074947,0.169998507,1.078952678,-1.381608288,3.32656929873312,-0.689919665631938,1.22938485262583
"1448",2318,2.22,-0.172377643,212.28,0.137666667,77.42857143,54.43076923,0.256410256,0.448717949,0.294871795,"ALPHMO",0.265703166,0.004710759,0.591976289,-0.359287108,1.265703166,0.788244467,-0.41149411,0.841702683,-0.672461213,0.827071395,0.053926418,3.32656929873312,-0.689919665631938,1.22938485262583
"1449",2318,2.22,-0.172377643,184.225,0.2515,25.85714286,53.56321586,0.290748899,0.308370044,0.400881057,"PITTKE",0.105360516,0.005428145,1.088369662,-0.094100521,1.105360516,-0.597737938,1.598777925,-0.460764562,-0.704350448,-0.318057984,0.924142715,3.32656929873312,-0.689919665631938,1.22938485262583
"1450",2401,1.31,-1.26620274,351.44,0.126,24.71910112,125.5142857,0.357142857,0.423809524,0.219047619,"POMETO",0.125163143,0.002845436,-1.17346403,0.339874051,1.125163143,-0.416054254,-0.706904246,-0.514216885,0.985786337,0.652718326,-0.788316572,1.72898835837985,1.62938308482341,-0.624269922998143
"1451",2401,1.31,-1.26620274,349.2764706,0.109333333,15.71428571,147.1441691,0.421282799,0.374635569,0.204081633,"PSEUIN",0.09531018,0.002863061,-1.151838842,0.688378343,1.09531018,-0.691196065,-1.18021148,-1.052183915,1.301349899,0.2762014,-0.988836163,1.72898835837985,1.62938308482341,-0.624269922998143
"1452",2401,1.31,-1.26620274,232.6125,0.221,62.68292683,59.07619048,0.253968254,0.325396825,0.420634921,"PITTKE",0.122602322,0.004298995,0.271661948,-0.37947858,1.122602322,-0.439368262,1.16750472,0.590813008,-0.509912559,-0.153979373,1.060432424,1.72898835837985,1.62938308482341,-0.624269922998143
"1453",2401,1.31,-1.26620274,208.55,0.2035,54.87804878,57.39908257,0.275229358,0.376146789,0.348623853,"POMETO",0.09531018,0.004795013,0.654056268,-0.209844649,1.09531018,-0.691196065,0.892299464,0.432897827,-0.567072978,0.288491595,0.52839336,1.72898835837985,1.62938308482341,-0.624269922998143
"1454",2401,1.31,-1.26620274,319.41,0.117,54.25,112.0736842,0.350877193,0.350877193,0.298245614,"POMETO",0.167054085,0.003130772,-0.838807043,0.302528071,1.167054085,-0.042028726,-0.954125096,0.419228616,0.760986337,0.076182321,0.086161525,1.72898835837985,1.62938308482341,-0.624269922998143
"1455",2402,1.65,-0.787704806,213.42,0.203666667,38.85714286,96.59094828,0.452586207,0.340517241,0.206896552,"DIOSXI",0.139761942,0.004685596,0.573220287,0.839609792,1.139761942,-0.284150289,0.895030496,0.022930255,0.465908977,-0.015315084,-0.950021373,-1.88683433309369,1.07499535799223,0.549876532525458
"1456",2402,1.65,-0.787704806,271.3333333,0.1125,29.57746479,69.70030581,0.256880734,0.449541284,0.293577982,"PARACH",0.090971778,0.003685504,-0.267545298,-0.355419109,1.090971778,-0.731804166,-1.084963624,-0.301127218,-0.181679348,0.832667938,0.041466758,-1.88683433309369,1.07499535799223,0.549876532525458
"1457",2402,1.65,-0.787704806,216.55,0.132333333,12.45454545,21.77597765,0.100558659,0.554189944,0.345251397,"DICHGE",0,0.004617871,0.522234174,-2.334319447,1,-1.622688441,-0.543302064,-1.328270801,-2.490744388,1.471580936,0.500850331,-1.88683433309369,1.07499535799223,0.549876532525458
"1458",2402,1.65,-0.787704806,296.0288889,0.176,8.539325843,65.5683347,0.221493027,0.219031993,0.559474979,"HETEFR",0.182321557,0.003378049,-0.572595227,-0.668163921,1.182321557,0.090958315,0.407978833,-1.776456177,-0.302971695,-1.362406692,1.868623183,-1.88683433309369,1.07499535799223,0.549876532525458
"1459",2402,1.65,-0.787704806,278.1176471,0.118666667,16.98198198,105.5357143,0.379464286,0.419642857,0.200892857,"PARACH",0.072320662,0.003595601,-0.354029561,0.467791564,1.072320662,-0.908240857,-0.906939657,-0.960050654,0.641688077,0.622555214,-1.033458115,-1.88683433309369,1.07499535799223,0.549876532525458
"1460",2403,2.38,-0.028063393,144.8306306,0.335666667,14.57627119,74.01565378,0.511049724,0.244475138,0.244475138,"CAPPFO",0.223143551,0.006904617,1.930910096,1.095949932,1.223143551,0.438274797,2.561786744,-1.141458258,-0.062451005,-1.026904341,-0.477136018,-1.94094488400989,0.243123610591719,0.149059255513139
"1461",2403,2.38,-0.028063393,214.0636364,0.2555,33.79746835,68.65014577,0.320699708,0.2303207,0.448979592,"AMOODU",0.15415068,0.004671508,0.562674974,0.112774129,1.15415068,-0.155787232,1.651417358,-0.142740022,-0.21181089,-1.208982926,1.245206835,-1.94094488400989,0.243123610591719,0.149059255513139
"1462",2403,2.38,-0.028063393,294.2818182,0.107,15.25641026,71.01499086,0.241316271,0.489945155,0.268738574,"PSEUIN",0.209720531,0.003398103,-0.551866667,-0.487301058,1.209720531,0.325366633,-1.252176317,-1.087300292,-0.14459154,1.095419222,-0.209020935,-1.94094488400989,0.243123610591719,0.149059255513139
"1463",2403,2.38,-0.028063393,306.7,0.107333333,48.94736842,64.407,0.21,0.39,0.4,"PSEUIN",0.526093096,0.003260515,-0.696609327,-0.780591884,1.526093096,2.702470051,-1.241800088,0.297080398,-0.338440465,0.398907141,0.917908531,-1.94094488400989,0.243123610591719,0.149059255513139
"1464",2404,0.8,-2.288881165,228.06,0.101333333,100,120.0315789,0.526315789,0.289473684,0.184210526,"PSEUIN",0.182321557,0.004384811,0.340878482,1.158056515,1.182321557,0.090958315,-1.433697036,1.145494822,0.89713757,-0.511112331,-1.279095568,-1.01699239678598,1.1314854940328,-0.466494352515463
"1465",2404,0.8,-2.288881165,310.2714286,0.0895,76.8,131.630303,0.424242424,0.378787879,0.196969697,"PSEUIN",0.318453731,0.003222984,-0.737152694,0.703149786,1.318453731,1.206033573,-1.847945193,0.832022717,1.080216631,0.309852517,-1.089338625,-1.01699239678598,1.1314854940328,-0.466494352515463
"1466",2404,0.8,-2.288881165,231.875,0.210666667,106.875,71.34615385,0.307692308,0.41025641,0.282051282,"PARACH",0.105360516,0.004312668,0.282782501,0.025410058,1.105360516,-0.597737938,1.007760534,1.224454669,-0.135357554,0.553493271,-0.07202478,-1.01699239678598,1.1314854940328,-0.466494352515463
"1467",2404,0.8,-2.288881165,259.0458333,0.126,41.44736842,79.2997449,0.306122449,0.387755102,0.306122449,"PARACH",0.057158414,0.003860321,-0.105254896,0.014617232,1.057158414,-1.05394976,-0.706904246,0.099565752,0.074414716,0.381283349,0.160023029,-1.01699239678598,1.1314854940328,-0.466494352515463
"1468",2404,0.8,-2.288881165,308.9555556,0.114333333,113.6363636,125.2522523,0.405405405,0.297297297,0.297297297,"PSEUIN",0.223143551,0.003236712,-0.722269271,0.607319233,1.223143551,0.438274797,-1.031038124,1.297303255,0.981638464,-0.429696492,0.077137838,-1.01699239678598,1.1314854940328,-0.466494352515463
"1469",2404,0.8,-2.288881165,428.55,0.13,141.25,95.23333333,0.222222222,0.296296296,0.481481481,"PSEUIN",0.182321557,0.00233345,-1.868137286,-0.661228852,1.182321557,0.090958315,-0.602647171,1.555628261,0.437814665,-0.439993005,1.443236588,-1.01699239678598,1.1314854940328,-0.466494352515463
"1470",2404,0.8,-2.288881165,248.12,0.125,39.62025316,34.7020979,0.13986014,0.552447552,0.307692308,"PARACH",0.114410351,0.004030308,0.045652258,-1.638229266,1.114410351,-0.5143077,-0.7334857,0.046026325,-1.565860412,1.461967355,0.174516336,-1.01699239678598,1.1314854940328,-0.466494352515463
"1471",2404,0.8,-2.288881165,220.2833333,0.275,36.66666667,35.72162162,0.162162162,0.324324324,0.279279279,"CAPPFO",0,0.004539608,0.462375152,-1.32604758,1,-1.622688441,1.896772461,-0.045975916,-1.508389666,-0.164058329,-0.100009555,-1.01699239678598,1.1314854940328,-0.466494352515463
"1472",2404,0.8,-2.288881165,246.6,0.115,133.0769231,79.26428571,0.321428571,0.464285714,0.214285714,"PSEUIN",0.268263987,0.00405515,0.067171329,0.117564126,1.268263987,0.808925246,-1.011642983,1.484845524,0.073527024,0.931192863,-0.850592385,-1.01699239678598,1.1314854940328,-0.466494352515463
"1473",2404,0.8,-2.288881165,271.9388889,0.121666667,56.38297872,118.425,0.435483871,0.379032258,0.185483871,"PARACH",0.105360516,0.003677297,-0.275352128,0.758331821,1.105360516,-0.597737938,-0.823652131,0.465025654,0.870392887,0.311821503,-1.259576992,-1.01699239678598,1.1314854940328,-0.466494352515463
"1474",2404,0.8,-2.288881165,271.1244444,0.121,37,102.9586498,0.379746835,0.379746835,0.240506329,"PARACH",0.111225635,0.003688343,-0.264848258,0.469362084,1.111225635,-0.543590016,-0.841981599,-0.03522879,0.592620885,0.317571644,-0.523511461,-1.01699239678598,1.1314854940328,-0.466494352515463
"1475",2404,0.8,-2.288881165,497.3,0.186,82.59259259,47.36190476,0.095238095,0.642857143,0.261904762,"PARACH",0.167054085,0.002010859,-2.38917632,-2.449021205,1.167054085,-0.042028726,0.592332635,0.918375791,-0.948564025,1.924679139,-0.282004932,-1.01699239678598,1.1314854940328,-0.466494352515463
"1476",2404,0.8,-2.288881165,311.9,0.217,64.72222222,21.14576271,0.06779661,0.610169492,0.322033898,"PARACH",0.080042708,0.003206156,-0.755485789,-3.166139858,1.080042708,-0.834822071,1.106572344,0.62883299,-2.549032595,1.765360575,0.303597825,-1.01699239678598,1.1314854940328,-0.466494352515463
"1477",2404,0.8,-2.288881165,241.9807692,0.1475,53.92156863,86.77931034,0.35862069,0.351724138,0.289655172,"PARACH",0.125163143,0.00413256,0.133390582,0.348587041,1.125163143,-0.416054254,-0.181337005,0.412017301,0.253307777,0.083542542,0.003350975,-1.01699239678598,1.1314854940328,-0.466494352515463
"1478",2405,1.18,-1.482928682,181.1259259,0.156666667,48.04878049,88.11531532,0.486486486,0.277027027,0.236486486,"WALSYU",0.09531018,0.005521021,1.14778112,0.992016398,1.09531018,-0.691196065,0.019795153,0.275076472,0.283631196,-0.645285781,-0.571269975,-2.91884656037142,1.90803266762527,0.917177900201647
"1479",2405,1.18,-1.482928682,152.9128571,0.1625,10.57692308,53.9692437,0.352941176,0.349579832,0.297478992,"WALSYU",0.060624622,0.006539672,1.740743822,0.314903431,1.060624622,-1.020456141,0.141749642,-1.522329534,-0.689362008,0.064873319,0.078868973,-2.91884656037142,1.90803266762527,0.917177900201647
"1480",2405,1.18,-1.482928682,179.6625,0.21,62,95.82,0.533333333,0.277777778,0.188888889,"DIOSHA",0.064538521,0.005565992,1.176190292,1.186003848,1.064538521,-0.982767853,0.997186975,0.577803731,0.450003895,-0.637023495,-1.208033903,-2.91884656037142,1.90803266762527,0.917177900201647
"1481",2405,1.18,-1.482928682,204.44,0.226,19.59276018,82.62586605,0.404157044,0.2852194,0.310623557,"PITTKE",0.139761942,0.004891411,0.723759781,0.600811925,1.139761942,-0.284150289,1.242137696,-0.790222526,0.155964296,-0.556312799,0.201381461,-2.91884656037142,1.90803266762527,0.917177900201647
"1482",2405,1.18,-1.482928682,211.8408602,0.259666667,17.00996678,72.88642249,0.344062153,0.38290788,0.273029967,"PITTKE",0.117783036,0.004720525,0.599228182,0.261142745,1.117783036,-0.483388179,1.705380923,-0.958095289,-0.09296518,0.342879164,-0.164132252,-2.91884656037142,1.90803266762527,0.917177900201647
"1483",2405,1.18,-1.482928682,221.4875,0.173,143,150.1610169,0.677966102,0.169491525,0.152542373,"WALSYU",0.223143551,0.004514927,0.443284152,1.692298024,1.223143551,0.438274797,0.350625761,1.570250865,1.341631242,-2.145219011,-1.813585914,-2.91884656037142,1.90803266762527,0.917177900201647
"1484",2405,1.18,-1.482928682,228.8583333,0.192666667,110,70.41794872,0.307692308,0.384615385,0.307692308,"WALSYU",0.105360516,0.004369515,0.328641223,0.025410058,1.105360516,-0.597737938,0.709807972,1.258680361,-0.161348495,0.356462781,0.174516336,-2.91884656037142,1.90803266762527,0.917177900201647
"1485",2405,1.18,-1.482928682,228.1125,0.17,57.39130435,109.9337349,0.481927711,0.277108434,0.240963855,"CHISSI",0.15415068,0.004383802,0.340072421,0.972150818,1.15415068,-0.155787232,0.292269378,0.486075539,0.722722585,-0.644388789,-0.518126406,-2.91884656037142,1.90803266762527,0.917177900201647
"1486",2405,1.18,-1.482928682,233.6833333,0.146,61.05263158,79.66477273,0.340909091,0.431818182,0.227272727,"WALSYU",0.127833372,0.004279295,0.255577759,0.241717155,1.127833372,-0.391800629,-0.215435648,0.559517751,0.083529883,0.709870402,-0.683871629,-2.91884656037142,1.90803266762527,0.917177900201647
"1487",2405,1.18,-1.482928682,221.19,0.1645,59.74358974,54.61481481,0.24691358,0.481481481,0.271604938,"WALSYU",0.127833372,0.004521,0.447991081,-0.438918927,1.127833372,-0.391800629,0.182556939,0.533778327,-0.665761506,1.042220116,-0.178959561,-2.91884656037142,1.90803266762527,0.917177900201647
"1488",2406,0.79,-2.31496554,231.3083333,0.139333333,23.79310345,79.0400335,0.341708543,0.396984925,0.261306533,"MILISI",0.029852963,0.004323234,0.291351163,0.246659419,1.029852963,-1.321704922,-0.371349764,-0.559558114,0.067903839,0.453101133,-0.288484321,-3.65175510470808,-0.0247172866833661,0.555264594347239
"1489",2406,0.79,-2.31496554,193.7851852,0.125,36.06557377,85.97511737,0.443661972,0.429577465,0.126760563,"WALSYU",0.287682072,0.005160353,0.911198322,0.797588632,1.287682072,0.964397046,-0.7334857,-0.065605278,0.234829037,0.693987504,-2.338175039,-3.65175510470808,-0.0247172866833661,0.555264594347239
"1490",2406,0.79,-2.31496554,202.9791667,0.151333333,41.66666667,69.59285714,0.342857143,0.385714286,0.271428571,"WALSYU",0.139761942,0.004926614,0.748872812,0.253739938,1.139761942,-0.284150289,-0.0957473,0.105832517,-0.184741378,0.365172953,-0.180800052,-3.65175510470808,-0.0247172866833661,0.555264594347239
"1491",2406,0.79,-2.31496554,305.8666667,0.107,125.4545455,148.8,0.486486486,0.297297297,0.216216216,"PSEUIN",0.068992871,0.003269398,-0.687081284,0.992016398,1.068992871,-0.940043598,-1.252176317,1.414799323,1.323559914,-0.429696492,-0.825180238,-3.65175510470808,-0.0247172866833661,0.555264594347239
"1492",2406,0.79,-2.31496554,198.84,0.176,52.69230769,55.23333333,0.277777778,0.430555556,0.291666667,"WALSYU",0.051293294,0.005029169,0.821022702,-0.190397574,1.051293294,-1.110874736,0.407978833,0.384631134,-0.643410212,0.70093068,0.022959602,-3.65175510470808,-0.0247172866833661,0.555264594347239
"1493",2406,0.79,-2.31496554,199.0190476,0.169666667,59.61538462,99.50952381,0.5,0.30952381,0.19047619,"WALSYU",0.064538521,0.005024645,0.817870766,1.049828035,1.064538521,-0.982767853,0.285721869,0.5312272,0.524991969,-0.306656836,-1.184323008,-3.65175510470808,-0.0247172866833661,0.555264594347239
"1494",2406,0.79,-2.31496554,185.5538462,0.160666667,34.23728814,70.94705882,0.382352941,0.370588235,0.247058824,"WALSYU",0.044451763,0.005389271,1.06320028,0.483792965,1.044451763,-1.177679123,0.10389931,-0.127385665,-0.146491045,0.243040147,-0.447348562,-3.65175510470808,-0.0247172866833661,0.555264594347239
"1495",2501,1.56,-0.904016437,149.8194175,0.169,6.622911695,64.91219885,0.433269598,0.320458891,0.246271511,"KNEMFU",0.051293294,0.006674702,1.812314658,0.747575929,1.051293294,-1.110874736,0.272588171,-2.078268224,-0.322933041,-0.200662796,-0.456392411,-1.58787354169554,1.51194063029661,-1.52723947020679
"1496",2501,1.56,-0.904016437,355.7,0.104,96.11111111,150.2957746,0.422535211,0.253521127,0.323943662,"PSEUIN",0.245122458,0.002811358,-1.215657719,0.694641739,1.245122458,0.62050239,-1.347043985,1.098390373,1.34341161,-0.915981203,0.320351373,-1.58787354169554,1.51194063029661,-1.52723947020679
"1497",2501,1.56,-0.904016437,172.8296296,0.218,41.68539326,82.15492958,0.475352113,0.313380282,0.211267606,"ALSEAN",0.09531018,0.005786045,1.311973544,0.943163092,1.09531018,-0.691196065,1.121910094,0.106366127,0.144619543,-0.268854469,-0.890783632,-1.58787354169554,1.51194063029661,-1.52723947020679
"1498",2501,1.56,-0.904016437,490.352381,0.242333333,12.17765043,108.9269865,0.222140221,0.435424354,0.342435424,"LASIAT",0.174353387,0.00203935,-2.339906941,-0.662007591,1.174353387,0.0217674,1.474917922,-1.354970844,0.704462856,0.735259826,0.477645232,-1.58787354169554,1.51194063029661,-1.52723947020679
